Year,Patient County,PQI Number,PQI Name,"Observed Rate Per 100,000 People","Expected Rate Per 100,000 People"
2014,Broome,PQI_12,Urinary Tract Infection,250.42,159.7
2014,Cattaraugus,PQI_12,Urinary Tract Infection,41.01,160.23
2014,Cayuga,PQI_12,Urinary Tract Infection,154.2,147.45
2014,Chautauqua,PQI_12,Urinary Tract Infection,105.29,157.42
2014,Chemung,PQI_12,Urinary Tract Infection,313.2,151.1
2014,Chenango,PQI_12,Urinary Tract Infection,125.94,151.12
2014,Clinton,PQI_12,Urinary Tract Infection,181.18,124.82
2014,Columbia,PQI_12,Urinary Tract Infection,130.72,160.05
2014,Cortland,PQI_12,Urinary Tract Infection,126.9,127.82
2014,Delaware,PQI_12,Urinary Tract Infection,168.63,160.13
2014,Dutchess,PQI_12,Urinary Tract Infection,116.14,137.79
2014,Erie,PQI_12,Urinary Tract Infection,84.49,159.75
2014,Essex,PQI_12,Urinary Tract Infection,88.8,158.34
2014,Franklin,PQI_12,Urinary Tract Infection,33.55,166.34
2014,Fulton,PQI_12,Urinary Tract Infection,188.56,150.8
2014,Genesee,PQI_12,Urinary Tract Infection,144.2,158.91
2014,Greene,PQI_12,Urinary Tract Infection,150.21,146.29
2014,Hamilton,PQI_12,Urinary Tract Infection,50.04,178.43
2014,Herkimer,PQI_12,Urinary Tract Infection,169.55,156.28
2014,Jefferson,PQI_12,Urinary Tract Infection,129.34,118.76
2014,Kings,PQI_12,Urinary Tract Infection,142.01,141.9
2014,Lewis,PQI_12,Urinary Tract Infection,95.76,138.71
2014,Livingston,PQI_12,Urinary Tract Infection,120.53,133.46
2014,Madison,PQI_12,Urinary Tract Infection,98.25,132.62
2014,Monroe,PQI_12,Urinary Tract Infection,138.16,147.25
2014,Montgomery,PQI_12,Urinary Tract Infection,176.34,172.11
2014,Nassau,PQI_12,Urinary Tract Infection,166.78,161.18
2014,New York,PQI_12,Urinary Tract Infection,133.49,137.74
2014,Niagara,PQI_12,Urinary Tract Infection,185.74,158.69
2014,Oneida,PQI_12,Urinary Tract Infection,152.13,160.78
2014,Onondaga,PQI_12,Urinary Tract Infection,161.95,150.11
2014,Ontario,PQI_12,Urinary Tract Infection,232.21,147.54
2014,Orange,PQI_12,Urinary Tract Infection,116.35,127.98
2014,Orleans,PQI_12,Urinary Tract Infection,124.31,137.53
2014,Oswego,PQI_12,Urinary Tract Infection,128.55,123.33
2014,Otsego,PQI_12,Urinary Tract Infection,110.59,150.4
2014,Putnam,PQI_12,Urinary Tract Infection,101.29,125
2014,Queens,PQI_12,Urinary Tract Infection,138.05,149.87
2014,Rensselaer,PQI_12,Urinary Tract Infection,106.17,134.91
2014,Richmond,PQI_12,Urinary Tract Infection,141.98,132.24
2014,Rockland,PQI_12,Urinary Tract Infection,128.98,147.48
2014,St Lawrence,PQI_12,Urinary Tract Infection,155,132.77
2014,Saratoga,PQI_12,Urinary Tract Infection,97.07,131.36
2014,Schenectady,PQI_12,Urinary Tract Infection,128.47,166.69
2014,Schoharie,PQI_12,Urinary Tract Infection,153.07,135.69
2014,Schuyler,PQI_12,Urinary Tract Infection,346.81,148.99
2014,Seneca,PQI_12,Urinary Tract Infection,220.76,140.36
2014,Steuben,PQI_12,Urinary Tract Infection,92.38,146.36
2014,Suffolk,PQI_12,Urinary Tract Infection,181.52,139.99
2014,Sullivan,PQI_12,Urinary Tract Infection,73.76,137.91
2014,Tioga,PQI_12,Urinary Tract Infection,100.5,141.43
2014,Tompkins,PQI_12,Urinary Tract Infection,67.7,113.15
2014,Ulster,PQI_12,Urinary Tract Infection,167.06,144.1
2014,Warren,PQI_12,Urinary Tract Infection,110.09,153.67
2014,Washington,PQI_12,Urinary Tract Infection,109.62,141.4
2014,Wayne,PQI_12,Urinary Tract Infection,161.48,135.31
2014,Westchester,PQI_12,Urinary Tract Infection,144.77,160.56
2014,Wyoming,PQI_12,Urinary Tract Infection,175.12,123.37
2014,Yates,PQI_12,Urinary Tract Infection,222.16,151.26
2014,Statewide,PQI_13,Angina Without Procedure,15.96,15.96
2014,Albany,PQI_13,Angina Without Procedure,1.61,13.95
2014,Allegany,PQI_13,Angina Without Procedure,10.54,12.14
2014,Bronx,PQI_13,Angina Without Procedure,27.27,19.59
2014,Broome,PQI_13,Angina Without Procedure,20.24,13.52
2014,Cattaraugus,PQI_13,Angina Without Procedure,9.84,15.67
2014,Cayuga,PQI_13,Angina Without Procedure,14.31,13.68
2014,Chautauqua,PQI_13,Angina Without Procedure,5.74,13.46
2014,Chemung,PQI_13,Angina Without Procedure,12.93,14.05
2014,Chenango,PQI_13,Angina Without Procedure,17.99,14.33
2014,Clinton,PQI_13,Angina Without Procedure,6.04,12.65
2014,Columbia,PQI_13,Angina Without Procedure,17.83,15.3
2014,Cortland,PQI_13,Angina Without Procedure,5.08,11.63
2014,Delaware,PQI_13,Angina Without Procedure,15.81,14.92
2014,Dutchess,PQI_13,Angina Without Procedure,14.46,14.66
2014,Erie,PQI_13,Angina Without Procedure,13.03,15.18
2014,Essex,PQI_13,Angina Without Procedure,6.34,14.87
2014,Franklin,PQI_13,Angina Without Procedure,11.98,19.36
2014,Fulton,PQI_13,Angina Without Procedure,4.66,13.47
2014,Genesee,PQI_13,Angina Without Procedure,19.09,14.55
2014,Greene,PQI_13,Angina Without Procedure,10.18,14.74
2014,Hamilton,PQI_13,Angina Without Procedure,0,17.86
2014,Herkimer,PQI_13,Angina Without Procedure,7.89,13.44
2014,Jefferson,PQI_13,Angina Without Procedure,14.13,11.5
2014,Kings,PQI_13,Angina Without Procedure,19.52,18.2
2014,Lewis,PQI_13,Angina Without Procedure,28.73,12.98
2014,Livingston,PQI_13,Angina Without Procedure,5.74,12.72
2014,Madison,PQI_13,Angina Without Procedure,17.54,12.81
2014,Monroe,PQI_13,Angina Without Procedure,5.62,14.62
2014,Montgomery,PQI_13,Angina Without Procedure,23.34,14.18
2014,Nassau,PQI_13,Angina Without Procedure,15.02,16.17
2014,New York,PQI_13,Angina Without Procedure,15.06,14.88
2014,Niagara,PQI_13,Angina Without Procedure,41.73,14.93
2014,Oneida,PQI_13,Angina Without Procedure,8.72,14.07
2014,Onondaga,PQI_13,Angina Without Procedure,7.15,14.45
2014,Ontario,PQI_13,Angina Without Procedure,10.5,13.68
2014,Orange,PQI_13,Angina Without Procedure,15.85,14.54
2014,Orleans,PQI_13,Angina Without Procedure,23.68,13.75
2014,Oswego,PQI_13,Angina Without Procedure,15.8,12.11
2014,Otsego,PQI_13,Angina Without Procedure,17.77,12.86
2014,Putnam,PQI_13,Angina Without Procedure,6.41,13.76
2014,Queens,PQI_13,Angina Without Procedure,18.3,18.64
2014,Rensselaer,PQI_13,Angina Without Procedure,3.93,13.08
2014,Richmond,PQI_13,Angina Without Procedure,11.22,14.52
2014,Rockland,PQI_13,Angina Without Procedure,12,15.77
2014,St Lawrence,PQI_13,Angina Without Procedure,14.6,12.65
2014,Saratoga,PQI_13,Angina Without Procedure,7.38,13.07
2014,Schenectady,PQI_13,Angina Without Procedure,11.53,16.01
2014,Schoharie,PQI_13,Angina Without Procedure,0,13.73
2014,Schuyler,PQI_13,Angina Without Procedure,13.34,14.31
2014,Seneca,PQI_13,Angina Without Procedure,14.24,13.59
2014,Steuben,PQI_13,Angina Without Procedure,9.11,13.69
2014,Suffolk,PQI_13,Angina Without Procedure,17.55,14.49
2014,Sullivan,PQI_13,Angina Without Procedure,26.82,15.65
2014,Tioga,PQI_13,Angina Without Procedure,5.15,13.71
2014,Tompkins,PQI_13,Angina Without Procedure,6.88,10.18
2014,Ulster,PQI_13,Angina Without Procedure,22.5,14.57
2014,Warren,PQI_13,Angina Without Procedure,9.49,14.16
2014,Washington,PQI_13,Angina Without Procedure,9.97,13.68
2014,Wayne,PQI_13,Angina Without Procedure,4.18,13.73
2014,Westchester,PQI_13,Angina Without Procedure,18.46,16.72
2014,Wyoming,PQI_13,Angina Without Procedure,38.58,13.38
2014,Yates,PQI_13,Angina Without Procedure,15.5,13.21
2014,Statewide,PQI_14,Uncontrolled Diabetes,17.79,17.79
2014,Albany,PQI_14,Uncontrolled Diabetes,5.65,13.98
2014,Allegany,PQI_14,Uncontrolled Diabetes,5.27,9.84
2014,Bronx,PQI_14,Uncontrolled Diabetes,39.91,27.89
2014,Broome,PQI_14,Uncontrolled Diabetes,12.65,11.57
2014,Cattaraugus,PQI_14,Uncontrolled Diabetes,1.64,13.06
2014,Cayuga,PQI_14,Uncontrolled Diabetes,4.77,11.68
2014,Chautauqua,PQI_14,Uncontrolled Diabetes,12.44,11.06
2014,Chemung,PQI_14,Uncontrolled Diabetes,22.99,12.66
2014,Chenango,PQI_14,Uncontrolled Diabetes,7.71,11.33
2014,Clinton,PQI_14,Uncontrolled Diabetes,13.59,11.05
2014,Columbia,PQI_14,Uncontrolled Diabetes,3.96,12.9
2014,Cortland,PQI_14,Uncontrolled Diabetes,7.61,9.83
2014,Delaware,PQI_14,Uncontrolled Diabetes,18.44,12.03
2014,Dutchess,PQI_14,Uncontrolled Diabetes,9.78,14.56
2014,Erie,PQI_14,Uncontrolled Diabetes,9.6,15.36
2014,Essex,PQI_14,Uncontrolled Diabetes,15.86,12.34
2014,Franklin,PQI_14,Uncontrolled Diabetes,9.59,18.76
2014,Fulton,PQI_14,Uncontrolled Diabetes,11.64,10.71
2014,Genesee,PQI_14,Uncontrolled Diabetes,6.36,12.25
2014,Greene,PQI_14,Uncontrolled Diabetes,10.18,12.9
2014,Hamilton,PQI_14,Uncontrolled Diabetes,0,13.77
2014,Herkimer,PQI_14,Uncontrolled Diabetes,3.94,10.48
2014,Jefferson,PQI_14,Uncontrolled Diabetes,8.7,10.77
2014,Kings,PQI_14,Uncontrolled Diabetes,30.99,24.67
2014,Lewis,PQI_14,Uncontrolled Diabetes,4.79,10.19
2014,Livingston,PQI_14,Uncontrolled Diabetes,7.65,10.74
2014,Madison,PQI_14,Uncontrolled Diabetes,7.02,10.49
2014,Monroe,PQI_14,Uncontrolled Diabetes,9.88,15.09
2014,Montgomery,PQI_14,Uncontrolled Diabetes,10.37,11.87
2014,Nassau,PQI_14,Uncontrolled Diabetes,19.74,16.46
2014,New York,PQI_14,Uncontrolled Diabetes,17.43,18.25
2014,Niagara,PQI_14,Uncontrolled Diabetes,29.98,13.42
2014,Oneida,PQI_14,Uncontrolled Diabetes,13.63,12.35
2014,Onondaga,PQI_14,Uncontrolled Diabetes,7.15,13.9
2014,Ontario,PQI_14,Uncontrolled Diabetes,12.84,11.17
2014,Orange,PQI_14,Uncontrolled Diabetes,19.81,15.13
2014,Orleans,PQI_14,Uncontrolled Diabetes,8.88,12.15
2014,Oswego,PQI_14,Uncontrolled Diabetes,9.48,9.7
2014,Otsego,PQI_14,Uncontrolled Diabetes,11.85,10.44
2014,Putnam,PQI_14,Uncontrolled Diabetes,3.85,11.8
2014,Queens,PQI_14,Uncontrolled Diabetes,17.26,22.14
2014,Rensselaer,PQI_14,Uncontrolled Diabetes,1.57,11.74
2014,Richmond,PQI_14,Uncontrolled Diabetes,22.43,14.73
2014,Rockland,PQI_14,Uncontrolled Diabetes,11.14,16.79
2014,St Lawrence,PQI_14,Uncontrolled Diabetes,15.72,10.79
2014,Saratoga,PQI_14,Uncontrolled Diabetes,2.27,10.61
2014,Schenectady,PQI_14,Uncontrolled Diabetes,6.59,15.18
2014,Schoharie,PQI_14,Uncontrolled Diabetes,0,10.99
2014,Schuyler,PQI_14,Uncontrolled Diabetes,20.01,11.14
2014,Seneca,PQI_14,Uncontrolled Diabetes,24.92,11.83
2014,Steuben,PQI_14,Uncontrolled Diabetes,7.81,11.02
2014,Suffolk,PQI_14,Uncontrolled Diabetes,11.61,14.02
2014,Sullivan,PQI_14,Uncontrolled Diabetes,6.71,15.33
2014,Tioga,PQI_14,Uncontrolled Diabetes,2.58,10.7
2014,Tompkins,PQI_14,Uncontrolled Diabetes,8.03,9.5
2014,Ulster,PQI_14,Uncontrolled Diabetes,8.86,13.43
2014,Warren,PQI_14,Uncontrolled Diabetes,7.59,11.21
2014,Washington,PQI_14,Uncontrolled Diabetes,7.97,11.4
2014,Wayne,PQI_14,Uncontrolled Diabetes,8.35,11.54
2014,Westchester,PQI_14,Uncontrolled Diabetes,17.8,18.3
2014,Wyoming,PQI_14,Uncontrolled Diabetes,8.9,12.26
2014,Yates,PQI_14,Uncontrolled Diabetes,15.5,10.24
2014,Statewide,PQI_15,Asthma in Younger Adults,63.37,63.37
2014,Albany,PQI_15,Asthma in Younger Adults,37.5,53.06
2014,Allegany,PQI_15,Asthma in Younger Adults,6.68,35.7
2014,Bronx,PQI_15,Asthma in Younger Adults,220.84,96.58
2014,Broome,PQI_15,Asthma in Younger Adults,57.97,43.8
2014,Cattaraugus,PQI_15,Asthma in Younger Adults,14.5,46.05
2014,Cayuga,PQI_15,Asthma in Younger Adults,61.04,43.1
2014,Chautauqua,PQI_15,Asthma in Younger Adults,35.83,42.09
2014,Chemung,PQI_15,Asthma in Younger Adults,49.9,46.96
2014,Chenango,PQI_15,Asthma in Younger Adults,33.32,36.98
2014,Clinton,PQI_15,Asthma in Younger Adults,42.71,40.62
2014,Columbia,PQI_15,Asthma in Younger Adults,77.19,44.83
2014,Cortland,PQI_15,Asthma in Younger Adults,29.63,38.42
2014,Delaware,PQI_15,Asthma in Younger Adults,17.44,38.29
2014,Dutchess,PQI_15,Asthma in Younger Adults,65.01,54
2014,Erie,PQI_15,Asthma in Younger Adults,27.49,55.16
2014,Essex,PQI_15,Asthma in Younger Adults,30.86,41.76
2014,Franklin,PQI_15,Asthma in Younger Adults,31.02,60.08
2014,Fulton,PQI_15,Asthma in Younger Adults,71.53,38.33
2014,Genesee,PQI_15,Asthma in Younger Adults,31.78,42.73
2014,Greene,PQI_15,Asthma in Younger Adults,24.66,47.29
2014,Hamilton,PQI_15,Asthma in Younger Adults,0,39.78
2014,Herkimer,PQI_15,Asthma in Younger Adults,48.39,37.09
2014,Jefferson,PQI_15,Asthma in Younger Adults,11.96,49.79
2014,Kings,PQI_15,Asthma in Younger Adults,72.44,80.03
2014,Lewis,PQI_15,Asthma in Younger Adults,14.33,36.2
2014,Livingston,PQI_15,Asthma in Younger Adults,30.18,38.44
2014,Madison,PQI_15,Asthma in Younger Adults,24.13,41.3
2014,Monroe,PQI_15,Asthma in Younger Adults,40.9,58.14
2014,Montgomery,PQI_15,Asthma in Younger Adults,23.39,44.96
2014,Nassau,PQI_15,Asthma in Younger Adults,40.27,59.04
2014,New York,PQI_15,Asthma in Younger Adults,56.88,58.11
2014,Niagara,PQI_15,Asthma in Younger Adults,26.51,48.97
2014,Oneida,PQI_15,Asthma in Younger Adults,58.18,45.7
2014,Onondaga,PQI_15,Asthma in Younger Adults,35.24,54.58
2014,Ontario,PQI_15,Asthma in Younger Adults,32.91,40.65
2014,Orange,PQI_15,Asthma in Younger Adults,77.24,58.75
2014,Orleans,PQI_15,Asthma in Younger Adults,0,50.57
2014,Oswego,PQI_15,Asthma in Younger Adults,25.34,36.57
2014,Otsego,PQI_15,Asthma in Younger Adults,20.94,38.21
2014,Putnam,PQI_15,Asthma in Younger Adults,33.46,45.86
2014,Queens,PQI_15,Asthma in Younger Adults,46.88,71.93
2014,Rensselaer,PQI_15,Asthma in Younger Adults,27.19,46.47
2014,Richmond,PQI_15,Asthma in Younger Adults,94.47,57.78
2014,Rockland,PQI_15,Asthma in Younger Adults,42.31,59.15
2014,St Lawrence,PQI_15,Asthma in Younger Adults,41.66,39.7
2014,Saratoga,PQI_15,Asthma in Younger Adults,27.64,39.02
2014,Schenectady,PQI_15,Asthma in Younger Adults,30.13,60.76
2014,Schoharie,PQI_15,Asthma in Younger Adults,35.29,39.59
2014,Schuyler,PQI_15,Asthma in Younger Adults,44.29,37.24
2014,Seneca,PQI_15,Asthma in Younger Adults,10.12,43.84
2014,Steuben,PQI_15,Asthma in Younger Adults,19.99,36.73
2014,Suffolk,PQI_15,Asthma in Younger Adults,54.45,55.68
2014,Sullivan,PQI_15,Asthma in Younger Adults,56.41,56.43
2014,Tioga,PQI_15,Asthma in Younger Adults,33.47,35.33
2014,Tompkins,PQI_15,Asthma in Younger Adults,6.43,39.85
2014,Ulster,PQI_15,Asthma in Younger Adults,24.24,49.23
2014,Warren,PQI_15,Asthma in Younger Adults,63.26,37.37
2014,Washington,PQI_15,Asthma in Younger Adults,17.99,40.27
2014,Wayne,PQI_15,Asthma in Younger Adults,26.42,40.92
2014,Westchester,PQI_15,Asthma in Younger Adults,55.77,68.77
2014,Wyoming,PQI_15,Asthma in Younger Adults,8.47,44.42
2014,Yates,PQI_15,Asthma in Younger Adults,30.34,36.31
2014,Statewide,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,15.85,15.85
2014,Albany,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,10.5,13.69
2014,Allegany,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,0,12.41
2014,Bronx,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,36.68,20.33
2014,Broome,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.91,12.98
2014,Cattaraugus,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,8.2,15.05
2014,Cayuga,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,19.08,13.41
2014,Chautauqua,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,7.66,13.25
2014,Chemung,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,17.24,13.78
2014,Chenango,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,7.71,14.39
2014,Clinton,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.59,12.28
2014,Columbia,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,17.83,15.6
2014,Cortland,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,17.77,11.5
2014,Delaware,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,2.63,15.36
2014,Dutchess,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,5.11,14.48
2014,Erie,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,19.07,15.17
2014,Essex,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,12.69,14.61
2014,Franklin,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,14.38,17.64
2014,Fulton,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,9.31,13.17
2014,Genesee,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,14.84,14.01
2014,Greene,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,10.18,14.96
2014,Hamilton,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,0,18.47
2014,Herkimer,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.8,13.31
2014,Jefferson,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,10.87,11.04
2014,Kings,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,19.37,18.65
2014,Lewis,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,4.79,13.18
2014,Livingston,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,3.83,12.56
2014,Madison,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,17.54,12.61
2014,Monroe,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,18.74,14.46
2014,Montgomery,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,12.97,13.78
2014,Nassau,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,14.45,15.79
2014,New York,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,16.21,15.45
2014,Niagara,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,14.11,14.65
2014,Oneida,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,10.91,13.67
2014,Onondaga,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,15.67,13.93
2014,Ontario,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,9.33,13.58
2014,Orange,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,10.81,14.22
2014,Orleans,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,14.8,13.48
2014,Oswego,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,24.23,11.92
2014,Otsego,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,21.72,12.72
2014,Putnam,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,2.56,13.37
2014,Queens,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.75,17.68
2014,Rensselaer,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,12.58,12.84
2014,Richmond,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,8.75,13.9
2014,Rockland,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,7.28,15.61
2014,St Lawrence,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.48,12.26
2014,Saratoga,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,12.49,12.8
2014,Schenectady,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,20.59,14.82
2014,Schoharie,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,0,13.94
2014,Schuyler,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,20.01,14.1
2014,Seneca,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,17.8,13.52
2014,Steuben,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,7.81,13.63
2014,Suffolk,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.94,14.15
2014,Sullivan,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.41,16
2014,Tioga,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,5.15,13.58
2014,Tompkins,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,4.59,9.81
2014,Ulster,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,7.5,14.42
2014,Warren,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,9.49,14.12
2014,Washington,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,9.97,13.55
2014,Wayne,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,11.14,13.81
2014,Westchester,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,10.97,16.61
2014,Wyoming,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,5.94,13.2
2014,Yates,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,10.33,13.28
2014,Statewide,PQI_90,Prevention Quality Overall Composite,1387.39,1387.39
2014,Albany,PQI_90,Prevention Quality Overall Composite,1000.66,1302.19
2014,Allegany,PQI_90,Prevention Quality Overall Composite,1019.98,1216.05
2014,Bronx,PQI_90,Prevention Quality Overall Composite,2251.63,1560.33
2014,Broome,PQI_90,Prevention Quality Overall Composite,1637.83,1354.57
2014,Cattaraugus,PQI_90,Prevention Quality Overall Composite,434.7,1423.83
2014,Cayuga,PQI_90,Prevention Quality Overall Composite,1834.54,1307.79
2014,Chautauqua,PQI_90,Prevention Quality Overall Composite,1138.08,1348.21
2014,Chemung,PQI_90,Prevention Quality Overall Composite,2267.08,1348.97
2014,Chenango,PQI_90,Prevention Quality Overall Composite,1593.54,1358.24
2014,Clinton,PQI_90,Prevention Quality Overall Composite,1722.68,1153.13
2014,Columbia,PQI_90,Prevention Quality Overall Composite,1437.91,1458.65
2014,Cortland,PQI_90,Prevention Quality Overall Composite,1631.9,1119.97
2014,Delaware,PQI_90,Prevention Quality Overall Composite,1470.28,1447.21
2014,Dutchess,PQI_90,Prevention Quality Overall Composite,1193.32,1301.11
2014,Erie,PQI_90,Prevention Quality Overall Composite,1231.71,1441.32
2014,Essex,PQI_90,Prevention Quality Overall Composite,941.93,1421.05
2014,Franklin,PQI_90,Prevention Quality Overall Composite,486.51,1569.27
2014,Fulton,PQI_90,Prevention Quality Overall Composite,1815.73,1311.99
2014,Genesee,PQI_90,Prevention Quality Overall Composite,1289.34,1384.54
2014,Greene,PQI_90,Prevention Quality Overall Composite,1339.14,1371.05
2014,Hamilton,PQI_90,Prevention Quality Overall Composite,975.73,1669.66
2014,Herkimer,PQI_90,Prevention Quality Overall Composite,1600.88,1342.45
